userID	artistID	weight
387	6383	3292
1790	484	140
1909	295	1639
1505	154	479
443	1772	181
739	9711	124
780	8583	114
1327	72	12
163	3609	209
158	3498	128
1690	1400	238
113	965	1981
1443	1775	29
387	437	2843
633	3383	49
161	3555	1127
1126	412	117
1657	1412	249
1831	8710	457
347	834	244
363	6133	571
1919	14359	43
1289	3693	1791
465	72	117
1499	15016	545
314	472	165
2009	1097	158
603	1700	252
534	330	43
1597	733	132
1204	13091	291
1866	17235	397
1875	2059	538
1508	439	3026
1527	4436	79
350	296	690
950	1366	238
460	444	194
1578	296	160
1532	1098	427
1138	173	1041
339	523	964
1877	2346	67
1988	4703	67
767	377	232
2068	228	696
1301	1580	271
1301	3488	1374
1989	18032	357
1658	3187	188
1213	13200	26
224	1017	174
1202	6742	283
703	9376	11
915	4504	225
904	1375	87
1957	892	401
31	1076	69
1541	227	72
1567	349	1004
1247	793	442
847	10601	82
296	5377	5
1676	1090	131
1601	15523	152
514	523	1595
1568	300	2564
652	2380	8
45	310	189
54	1594	69
114	2346	201
1106	892	464
38	498	1764
1237	233	338
471	959	151
1125	12509	56
1780	349	1027
476	857	268
1200	159	152
666	3438	431
1078	2558	48
1305	349	332
680	288	1619
1063	1104	75
1506	851	1801
1946	302	546
703	1043	11
2094	344	3902
555	295	327
1720	3317	254
426	138	327
676	2343	227
252	681	425
1641	7148	161
1556	15302	1275
806	1705	304
292	5298	438
728	6920	899
1963	679	274
1871	523	265
1177	371	668
917	172	1689
1958	8676	43
303	549	948
550	7940	285
688	1090	179
2087	55	161
624	5215	106
1841	1300	440
1824	316	58
278	5120	85
815	302	1191
1597	2478	139
743	9743	1467
435	1195	1476
1454	1001	2677
27	689	80
1402	856	38
203	4170	79
1414	7183	192
1734	464	266
1827	2472	762
587	805	391
1679	9636	1236
1659	1001	107
583	3817	325
1186	903	677
777	9974	119
1321	2364	149
953	230	169
288	5238	915
397	6527	29
1576	15399	479
1393	14284	664
1797	217	448
1963	288	582
1902	9089	843
1647	161	295
1146	708	261
1434	9907	478
182	3875	309
1987	707	721
1814	207	455
1816	1768	271
575	88	200
1492	5475	49
1600	15511	289
1919	7190	39
359	68	357
25	484	177
1331	562	584
1762	16524	430
860	10673	390
227	2091	545
1471	300	288
541	212	1464
1793	2919	339
416	4966	89
476	432	182
352	2020	112
84	2349	102
327	4765	115
1368	209	153
1687	333	175
639	8785	91
1429	349	1142
1148	1707	136
1633	15742	565
754	4531	233
1899	490	1283
295	1342	257
781	680	54
53	55	33
1028	959	151
1291	11764	500
1185	182	471
1825	3333	188
1815	715	378
1789	65	1044
292	5296	1005
501	3171	105
136	679	124
520	64	155
235	2969	219
1732	80	6
1845	1518	287
788	533	146
1006	329	258
741	497	325
817	1515	400
213	245	323
1398	472	1606
718	1098	577
124	2622	144
479	257	378
871	1412	1435
1147	2975	71
1744	16413	1
247	1874	149
417	288	780
398	81	118
1660	917	180
258	701	11
1578	2018	124
1854	17115	102
1390	227	1004
1832	1090	864
1166	12848	14
1245	3769	995
800	229	287
1890	475	126
1138	1110	1159
1044	11959	451
1377	14205	1173
367	2131	428
714	9508	73
327	229	62
380	456	1932
611	8048	7
506	225	115
726	375	348
589	456	20
684	1037	2636
1896	779	244
855	10660	418
218	227	856
1784	1241	371
1197	1683	133
259	1784	354
1295	207	2069
258	4879	8
214	4351	67
97	632	188
971	198	93
2076	1807	89
1040	1195	186
1188	1609	934
433	6806	454
932	1243	285
355	1852	244
2040	228	145
1290	13709	2
536	329	168
2	62	3782
756	716	22
1056	6528	222
125	3061	255
1539	424	190
1836	453	5
164	1378	4354
121	342	32
1898	2392	651
703	67	7
285	714	181
1824	424	109
2043	6773	691
1139	456	1956
36	1180	900
705	9402	670
249	333	424
1535	344	1031
1718	567	207
1100	8910	172
1070	7835	100
1334	11818	2
291	344	79144
49	288	124
1404	2277	708
953	629	112
532	4828	125
504	5067	199
838	72	138
887	7428	80
1516	8371	61
598	8410	687
996	3004	151
1455	3859	942
1537	7084	24
1332	291	1742
1458	14643	81
734	154	2361
471	733	137
1050	433	1857
427	1116	1393
1867	9856	4
1818	716	2
1969	6901	302
235	1216	139
475	1515	397
145	903	479
1174	1522	1080
674	4561	563
609	3693	452
707	8563	17
1701	436	71
2019	1725	2232
673	9190	394
130	333	170
1018	1131	343
514	349	176
39	1278	57
765	7071	341
1364	959	41
361	542	148
1030	2160	835
2028	11316	137
1719	2101	219
1428	982	510
383	1520	192
2079	498	188
1618	1897	108
166	1843	72
456	3392	175
1721	2902	162
1378	418	164
1556	2775	1510
1594	412	579
1592	493	175
1463	14675	141
2059	323	437
523	1427	1
1305	543	1065
133	257	160
423	1891	79
1429	679	2871
687	3432	2
1061	6958	173
1799	485	168
1805	964	304
2072	18561	2336
1402	3481	99
696	706	206
1746	187	614
1375	5317	167
1556	186	584
1170	1048	828
1195	2139	6795
1176	1866	687
1590	7292	663
1346	693	519
376	6285	18
996	11646	168
805	744	95
967	507	637
1100	12331	149
495	295	50
104	89	5748
689	3311	17
840	220	390
1450	5969	514
386	726	204
1130	12549	95
1493	4276	144
170	815	509
2	60	4147
933	199	785
211	72	6825
624	96	736
954	11333	83
865	10687	126
532	540	85
657	1789	213
1860	1364	274
934	2424	274
632	291	2174
205	2847	764
875	1451	520
1278	325	43
1528	161	119
606	2654	478
779	3719	91
252	89	2078
1052	418	279
557	8049	271
1828	2801	652
1295	173	323
1915	17576	37
1191	1380	74
1261	13540	225
204	4210	167
581	8283	7701
1323	486	1004
267	1375	223
1197	1684	873
825	10414	232
1038	2027	197
788	2346	102
1182	769	1376
360	6103	16
464	716	5151
1956	6733	1561
1535	530	518
1707	2029	35
414	686	1214
1190	7327	331
1885	17384	108
847	308	60
1568	230	1756
311	862	172
1888	17412	249
1653	159	528
1498	14980	1096
400	475	56
2004	4226	568
2042	163	176
656	3501	53
1903	789	145
1834	16930	2
1761	16522	48
1969	6900	306
758	8047	645
1498	11602	460
2019	1768	1726
1578	308	105
921	11041	626
1171	2523	70
750	977	111
441	58	159
503	289	15235
1861	11788	352
1566	2137	220
1473	1162	169
1596	163	602
181	3834	114
1597	182	712
1671	10620	1017
21	89	406
23	867	189
1824	857	134
1999	629	434
145	1934	1025
1966	198	314
1051	207	682
2007	918	2265
518	531	71
1187	9825	275
2035	13053	124
1461	966	60
1969	1952	1042
1990	18064	30
1163	154	81
117	227	243
1457	475	1333
396	2044	1651
1121	12449	11
2087	305	54
1928	2332	153
859	1099	1018
609	3672	599
392	65	58
259	173	2813
62	1789	110
1586	234	28
1008	6906	154
1918	2630	59
1678	7834	72
1973	65	919
413	1458	276
1687	680	162
770	308	314
2051	9324	1
1755	16463	121
1230	13310	11
1532	1833	426
750	9452	221
49	1494	114
2042	957	562
294	5349	78
1971	17941	3301
1402	2487	12
1564	3173	139
572	8171	117
713	302	296
1964	612	137
295	922	361
1222	472	653
1684	331	5
830	289	1817
655	907	7
1047	622	159
2064	2959	312
1892	728	283
104	2657	3978
127	3095	381
38	533	379
2099	11377	113
166	1789	86
865	707	97
1061	8123	475
620	333	361
728	225	948
88	2403	29
827	918	91
1211	13170	105
1093	4285	75
1020	540	261
480	998	528
550	614	185
1914	2873	415
94	2537	85
1507	88	92
1663	2801	99
208	917	103
1722	5615	151
82	1159	166
56	228	1072
985	542	1523
1685	227	57
342	1079	67
274	157	1261
1149	1985	13
1143	294	180
1132	498	1939
1925	6850	102
364	6145	516
1924	195	1426
957	11379	8215
1384	982	484
1121	12457	7
163	2442	432
212	4338	35
1844	300	342
1562	466	173
905	331	761
663	9106	175
2020	498	822
1539	959	16
710	172	152
488	735	128
214	4350	69
434	4079	6
1608	455	57
999	533	131
1012	540	600
1464	3870	419
1017	3491	1508
1918	1158	33
1844	6374	168
899	10921	256
50	757	379
1712	198	253
2097	614	125
995	11644	1
1586	1337	161
627	937	785
292	1425	568
738	1527	175
1850	4704	203
1977	17990	193
1225	1014	17
868	722	403
1324	1992	75
480	1006	166
1051	209	1004
69	1945	534
1721	16305	48
856	857	223
661	9074	107
1276	1947	88
257	19	265
496	2055	415
482	1390	64
1850	167	145
1446	1456	148
1501	1187	1165
544	6602	313
1103	10182	34
561	8090	1064
423	6740	110
948	11286	132
699	193	577
1779	1206	195
1704	909	17
1179	12966	129
225	1261	1800
644	1109	1463
716	512	1095
933	614	889
712	5471	1
1783	176	468
747	1185	640
1005	11756	543
656	998	59
202	4164	92
1521	304	361
829	1424	370
1727	1375	953
1640	233	38
861	3081	285
662	3749	819
1834	16922	11
1153	5890	925
128	3102	1741
1128	293	354
776	4096	107
1112	4262	521
1199	13067	456
890	99	16
307	5360	79
1981	1106	206
1134	12573	2
1364	14125	131
555	302	90
521	300	181
799	10120	68
966	292	1290
13	533	2
2001	18136	629
23	876	124
1336	1713	148
602	8466	229
845	503	180
1152	8672	226
668	230	903
2086	1097	99
884	464	151
1838	4731	234
1748	2014	483
104	289	8544
140	1418	449
570	2976	1238
519	940	1870
1830	220	1190
279	5127	1583
940	9633	881
1050	12002	719
1777	3988	951
1052	5925	173
398	238	1201
1733	16379	232
767	220	124
583	1197	389
636	310	335
1944	17815	199
2093	1372	431
819	1580	398
1496	14944	67
1551	3413	492
1975	10002	429
1282	2220	163
1188	5547	1389
563	8130	411
969	536	256
1152	12717	134
994	238	170
1951	8125	893
925	238	803
2016	18253	27
578	464	129
1501	15054	141
759	206	168
835	163	82
1694	16079	821
703	306	22
720	717	36
1524	2637	432
1379	530	518
1556	4613	547
2000	288	24774
933	1090	361
519	922	511
1471	1044	451
1632	5749	167
1004	11747	1
741	190	457
696	9351	91
578	726	119
682	1038	114
605	229	570
1215	1772	706
1360	223	132
711	504	507
827	1803	74
1638	1709	94
725	9550	183
602	5100	175
984	475	3241
2033	298	616
1404	3258	1749
1429	3393	708
1477	14757	24
1174	12937	499
443	1372	297
1551	1292	579
674	524	66
2069	680	521
16	677	139
1711	4495	979
1951	10564	654
66	1895	343
1626	6516	123
352	704	930
2025	2347	866
1001	1043	166
1289	2267	383
1947	1377	103
2047	961	633
1862	420	117
1225	54	37
620	542	371
423	187	2130
282	728	203
1058	458	644
813	10313	169
1148	963	109
136	294	551
2075	157	176
718	603	343
1373	4177	853
395	2379	436
144	295	768
1300	71	517
11	466	956
1663	180	332
1919	5417	63
1578	690	81
1638	1229	46
620	380	301
1502	88	130
658	1983	168
1192	227	711
954	1061	402
279	5138	199
652	233	3716
1248	291	34
1909	306	239
1806	429	209
551	1130	19
1794	6450	43
808	352	195
1957	4262	479
1715	71	150
1987	1981	267
1648	437	343
154	1116	22
772	3471	10
23	868	186
324	5666	1162
476	2029	182
596	715	440
1063	7389	54
310	294	153
750	1119	76
602	8471	197
512	812	542
747	9769	617
584	8313	810
1737	5069	372
950	1803	148
1310	13762	1
1559	1384	130
53	1588	27
1626	910	92
858	544	1909
1799	328	243
1877	470	73
1034	314	128
1951	17846	1135
1729	441	138
156	220	4
698	265	2641
1540	4817	1440
1839	5688	303
2044	602	28
1049	159	26
312	5565	574
1900	10105	106
60	1740	48
694	30	264
735	295	75
793	8962	407
1419	2526	198
1780	325	7429
1365	293	548
468	1464	259
2062	1246	642
1793	16694	729
73	877	386
1628	288	3296
824	208	28
573	1611	218
886	228	32
44	15	117
360	6098	22
593	306	151
320	3748	9685
1098	12313	37
709	2463	178
1007	11640	73
1591	327	73
2087	377	625
1947	70	101
205	4238	708
960	249	33
1926	858	469
632	980	623
1198	288	184
115	2862	10
687	3431	33
72	333	1
1823	166	211
1519	683	56
1091	12278	514
527	544	569
647	8866	435
43	238	314
878	295	22
1121	12475	4
1288	4369	244
1270	1246	71
855	2131	471
1443	14586	32
1795	1098	563
1991	81	66
355	548	301
308	4460	910
884	314	323
824	630	26
1343	1807	14
665	1249	33
189	512	323
752	9795	1024
414	386	348
282	562	545
1982	187	248
955	11345	368
1388	1452	26
1384	851	435
711	2787	270
1528	288	726
366	1964	389
1238	234	327
899	481	287
1379	289	2206
1291	2552	72
619	3213	369
1426	5392	152
297	4793	412
1404	416	1780
1934	17713	79
692	8546	545
282	2375	606
853	3047	186
109	2786	222
1781	16652	75
1214	8259	550
1144	12634	124
991	11595	703
480	1018	251
134	386	65
1619	718	308
1516	176	50
2044	217	50
1496	1155	159
645	7626	49
225	845	1292
516	300	1144
935	515	392
1161	10807	1016
1022	735	372
1694	9350	587
1920	300	335
1762	641	86
1939	1412	475
333	320	31
679	474	117
447	7030	191
1333	712	209
1558	67	105
202	4165	68
820	10333	28
322	5681	951
1517	305	1376
506	7518	91
1498	3893	3032
170	1044	643
1010	72	7
1216	13222	196
301	298	456
1055	2655	82
1882	9397	130
1537	89	26
171	331	93
2100	6658	731
769	3046	281
206	229	46
543	199	1238
266	1377	74
294	5346	83
1727	3681	657
1652	455	4141
1503	157	325
1504	432	2276
727	1207	336
606	152	1823
611	32	6
427	366	560
1213	13208	21
2078	705	2052
2099	1945	288
334	1512	712
1070	2176	170
656	707	25
462	7147	466
1625	4976	10
746	233	288
223	1375	1086
539	5000	57
905	298	715
1665	3758	1
1742	89	10666
1765	2582	54
532	2619	79
1188	2083	613
1538	602	15
734	6293	2711
1112	12389	497
1026	1079	403
72	466	21
1106	295	1506
1588	2453	85
1358	370	1510
704	1641	33
1930	17678	378
190	3961	1077
1653	1097	1905
798	10098	81
259	4888	691
1682	1377	1481
761	1886	544
1147	1673	79
1753	89	7126
837	444	258
1858	1992	127
1672	1097	150
635	418	717
380	291	608
153	1410	99
767	72	71852
1416	226	554
556	8034	6
802	1061	3
230	3330	326
339	333	1146
958	680	49
716	779	1633
1815	982	419
1909	535	551
884	543	122
1202	2531	524
18	726	241
432	3428	637
812	198	482
1509	1377	423
581	4917	6151
263	91	446
1947	748	269
1274	1369	147
1805	2542	365
820	7148	8
304	172	42
341	5888	62
409	292	747
409	2176	410
1183	537	347
672	1044	219
767	9886	998
435	5969	955
8	351	456
835	707	143
818	10328	327
2093	5844	114
1754	841	441
1064	8794	9
940	203	242
49	907	228
364	718	2767
697	5329	667
301	1249	694
1823	65	1077
1594	173	1397
1972	220	87
414	306	691
1639	221	640
1966	1470	158
737	210	339
191	1104	18
1465	302	598
1216	1044	141
580	8278	343
989	7505	202
607	841	615
1159	918	428
904	1793	152
1517	355	1318
259	1790	505
61	1763	263
302	5462	406
2084	1664	512
548	4280	59
676	709	130
800	841	301
1428	1545	344
670	207	883
1622	1160	158
1211	13163	230
1790	331	261
1677	331	471
1643	12129	3193
178	3790	299
230	1602	1281
958	288	81
820	10343	17
580	8271	589
391	1670	208
1101	1116	721
437	6863	155
1295	1048	630
1925	498	214
884	310	145
986	846	258
1801	2667	70
2071	2391	254
1443	1349	40
386	56	137
57	207	141
1080	1241	97
1570	1762	211
621	2619	1623
1823	182	196
1686	679	1899
535	55	211
332	2786	255
1231	1272	172
1061	3892	1094
460	533	130
1511	646	224
1386	14246	289
65	1678	112
1428	1360	506
1442	768	784
1503	15073	70
786	88	2673
572	97	514
17	679	14436
243	295	463
1762	455	127
444	6979	78
725	1225	95
1814	16835	250
642	8814	268
1844	154	704
659	289	4653
1290	2277	4
1293	1249	41
1023	908	70
952	89	103
419	241	16
619	217	1804
290	3739	12
415	230	348
1018	11817	302
2083	1064	18
1760	856	226
1200	51	1712
1050	2281	1245
1911	3200	453
186	687	465
86	229	346
1581	1470	897
347	65	56
491	3509	526
466	349	131
105	2691	86
1458	1047	19
680	328	916
1505	15096	413
327	289	9017
1712	1119	537
204	4224	122
1792	1426	281
1445	298	307
1135	470	401
893	9635	402
1644	5583	37
1379	686	360
1575	5452	293
822	567	1274
1279	154	374
283	5192	73
480	599	190
1450	3057	287
507	7538	361
752	3027	367
1181	1164	557
1089	718	142
1779	10820	118
253	4817	461
675	349	526
2	74	2547
1874	744	182
89	1180	2360
1813	523	172
1288	13689	247
152	89	321
1497	14959	291
631	424	1519
1912	5607	214
266	3676	71
533	727	178
1570	548	192
1490	3628	3769
1362	2346	135
1889	599	581
430	96	192
1478	701	6211
492	1112	951
1248	691	38
828	1338	84
1090	12247	7
1216	6766	1888
509	806	6
219	453	2349
1438	1090	1036
346	3198	440
934	1131	429
934	206	489
1815	5790	436
94	2538	81
2087	300	337
890	3011	24
1253	1032	222
57	1673	522
1193	13020	904
1891	4905	54
267	378	254
1236	5154	787
681	9238	890
468	289	238
1839	16948	250
1430	14513	107
73	2031	374
1200	1089	201
81	1641	115
1411	1425	80
254	4831	943
1329	13909	181
489	1412	15223
511	612	28
1398	378	723
2029	1044	431
271	1451	1003
120	2979	24
1659	352	303
1357	1220	331
267	307	995
787	1038	146
326	292	525
318	293	1795
1083	2544	848
695	6189	77
22	825	902
1074	959	124
1959	466	1094
173	2430	308
408	1977	133
208	4290	27
510	754	8
1671	15990	195
1273	972	236
1500	10902	125
1517	468	1192
1221	6294	47
430	6786	493
1186	86	683
395	6493	88
1293	228	60
473	289	382
171	3731	69
318	898	2624
433	4275	234
1091	12279	377
1372	159	204
622	1881	371
1276	441	133
1664	2839	243
663	9089	859
1741	2850	175
1060	163	1207
1793	54	689
1897	475	9532
1736	8742	395
1647	190	132
2025	436	909
1006	5787	304
2077	599	586
380	288	4913
1993	425	21
499	234	2
962	11431	273
1789	16687	794
1225	13276	21
421	288	2718
518	265	51
1722	295	224
1422	498	109
1069	3198	668
1497	14971	207
206	4250	50
1286	173	351
41	843	637
964	486	82
2	88	1553
1472	2014	153
1004	11746	1
613	2786	14
2045	4906	64
1623	3420	2264
298	1045	1048
1379	325	482
670	1941	725
462	1414	262
859	532	182
226	300	1466
2004	12130	129
1299	1114	2968
907	562	794
106	2727	614
547	7908	82
1811	792	614
122	3007	16
1329	1130	491
1041	1348	46
570	2346	41
841	521	40
1639	1464	597
1759	517	1548
316	726	293
216	4391	44
640	554	207
1376	6461	5
1098	1231	27
2024	4116	42
837	10519	132
885	3397	260
1507	15104	63
2091	12653	61
1185	1632	284
59	450	533
382	6334	632
1685	1116	1524
1745	204	154
433	6814	210
278	679	633
495	6647	42
927	537	768
115	2895	1
972	1737	207
608	2351	15
705	7170	541
647	4058	530
2068	18550	486
647	429	654
1671	707	1018
1583	3057	1874
1240	13400	122
1323	13857	408
1199	1158	363
257	10	101
557	5358	170
147	325	1993
2040	1470	72
999	1118	223
1164	3186	457
1566	2134	229
1513	12710	847
2079	1105	454
1586	198	32
1961	323	4628
1956	5000	380
289	464	673
1172	378	158
1215	697	832
731	2366	79
